Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
162967.53,165086.6,165792.16,165419.94,169965.4,174783.66,173185.4,171037.28,172035.62,171811.34,173822.02,174796.1,176803.12,177527.88,181177.88,183561.38,187642.31,194043.25,203594.19,202142.47
168048.97,163282.03,160985.06,166364.16,167491.94,174292.4,169260.52,171239.66,176815.47,174513.16,173445.75,179461.5,180435.88,180042.78,178717.58,181695.42,188701.25,197922.72,201439.22,202472.62
164995.47,161882.06,165926.47,167835.44,170005.16,169939.78,170275.94,171917.72,174993.66,173149.56,174624.58,177886.06,175824.69,178670.4,180076.28,180105.84,184037.97,195843.0,199779.1,200337.89
165454.84,163835.62,168822.58,169079.03,167814.47,172723.02,170040.03,167622.47,169826.8,172943.75,178286.6,175598.69,177274.25,180600.53,180320.53,183240.14,187782.2,193240.25,197053.1,202235.66
166297.12,164152.6,165120.77,169121.5,166538.5,169221.58,168875.22,173155.78,171483.69,178600.53,173251.28,175893.22,177989.34,179678.36,179418.67,186717.19,186284.08,194461.5,196886.72,202924.53
160253.66,164347.28,162930.53,169290.9,170526.78,168297.38,168903.28,172792.28,173235.1,174549.53,172147.2,171382.25,174066.53,180879.9,179726.19,182280.48,182435.81,196321.25,201412.53,203696.1
167537.66,167119.73,167715.0,168064.77,164885.11,169428.14,170549.78,176321.45,170175.06,172266.89,174431.53,176450.02,175191.0,177795.53,179754.0,185354.69,184471.9,191215.81,202916.22,202651.14
164064.77,167865.22,166156.47,170104.14,169468.53,166535.75,170856.34,170146.28,173146.25,170257.5,174202.08,174939.16,177520.66,174100.44,179412.95,184541.75,185554.19,194151.44,198597.94,203152.44
163954.42,163314.9,166022.8,164647.83,165827.27,170503.58,170810.8,173019.72,172091.4,175263.22,175539.02,174722.97,179647.19,177364.2,184430.78,178149.27,183013.9,193948.22,201100.58,203502.78
162876.66,167553.73,165341.53,167132.19,168055.08,171993.12,170909.9,170609.4,175583.84,171253.84,176323.9,173800.62,177515.7,180248.62,177384.12,184195.88,184825.06,195552.75,199879.6,203746.06
161861.34,163042.62,165684.1,167595.98,167496.88,174289.19,171140.34,170644.34,172205.23,171890.1,176207.78,175058.17,178465.47,180315.5,178071.61,181537.14,182930.25,195520.52,199913.6,203218.45
159929.97,163133.38,165028.25,168708.6,166606.34,167642.88,171314.75,171774.02,171332.66,171574.62,175436.47,177147.0,178751.78,177663.55,179754.1,184326.1,187646.67,194992.19,199568.94,201955.94
162823.25,162931.56,165742.95,168114.44,166527.98,166891.97,169963.52,174540.38,168683.47,168867.88,170113.1,175097.22,179055.6,176040.6,181429.73,181475.69,186365.58,195026.6,202297.12,203370.28
164217.84,162755.5,165819.84,166197.44,167084.22,170430.0,169568.94,172825.75,167250.94,174846.42,173197.9,172531.1,178648.28,182225.4,178903.53,183744.75,181557.66,193512.94,198499.66,202150.72
